loan_id,borrower_name,loan_amount,days_overdue,past_defaults,income_band,payment_consistency,city,recovery_probability,risk_flag,days_overdue_bucket
LN2540,April Kelly,333454,0,0,Low,0.48,Jenkinsview,46,Medium,0-15
LN2541,Melissa Burton,89672,0,0,Mid,0.91,Woodland,76,High Priority,0-15
LN2542,Steven Wu,91688,60,0,High,0.46,Port Kimberlyburgh,37,Medium,45+
LN2543,Zachary Cooper,138371,45,3,Mid,0.72,Sandraton,12,Low Priority,31-45
LN2544,Angela Gregory,258188,0,1,Mid,0.3,Port Sethburgh,33,Low Priority,0-15
LN2545,Amy Shepherd,107794,30,0,Mid,0.71,Foxtown,54,Medium,16-30
LN2546,James Castillo,239499,60,2,High,0.41,New Rodney,10,Low Priority,45+
LN2547,Dale Hansen,230494,30,1,Low,0.75,Lopezville,36,Medium,16-30
LN2548,David Osborn,442013,90,0,Mid,0.85,West Jamesmouth,36,Medium,45+
LN2549,Steve Harding,488224,0,0,High,0.51,Baileyburgh,64,High Priority,0-15
LN2550,Jacqueline Williams,437938,15,0,Low,0.86,East Gavin,59,Medium,0-15
LN2551,Jacob James,93741,15,0,Mid,0.31,West Melissa,40,Medium,0-15
LN2552,Christina Larson,252366,30,1,Low,0.72,Riverastad,34,Low Priority,16-30
LN2553,Amber White,179815,15,0,Low,0.56,South Aaronbury,44,Medium,0-15
LN2554,Michael White,295419,0,3,Low,0.86,East James,29,Low Priority,0-15
LN2555,Brenda Adkins,225123,15,1,Mid,0.82,Vasquezview,53,Medium,0-15
LN2556,Kerry Murray,183030,0,0,Mid,0.51,New Jason,56,Medium,0-15
LN2557,David Cline,496562,0,1,Mid,0.52,Shelleymouth,44,Medium,0-15
LN2558,Shawn Porter,453448,120,0,Mid,0.62,Rodneyshire,13,Low Priority,45+
LN2559,Paul Horton,361342,5,0,High,0.33,New Stanleyfort,52,Medium,0-15
LN2560,Heather King,281413,0,3,Low,1.0,New Dianebury,36,Medium,0-15
LN2561,Dustin Burns,320406,30,0,Low,0.32,Jeffville,26,Low Priority,16-30
LN2562,James Nichols,420905,60,0,Mid,0.94,West Kellyville,53,Medium,45+
LN2563,Nicole Myers,369937,30,0,Mid,0.52,Maynardbury,44,Medium,16-30
LN2564,Patricia Yu,496910,0,1,Mid,0.94,South Davidshire,65,High Priority,0-15
LN2565,David Jones,212828,15,1,Mid,0.36,Darrenberg,30,Low Priority,0-15
LN2566,Kelly Williams,137408,0,0,Low,0.96,East Lisaton,70,High Priority,0-15
LN2567,Lisa Sullivan,340326,60,0,Mid,0.83,New Cheryl,48,Medium,45+
LN2568,Michael Williams,337525,30,2,Mid,0.77,Reynoldsside,32,Low Priority,16-30
LN2569,Kenneth Sanchez,289580,45,1,Mid,0.7,Brianburgh,35,Medium,31-45
LN2570,Adam Barber MD,89409,90,1,Mid,0.45,Loweryport,4,Low Priority,45+
LN2571,Lisa Martinez,221068,0,0,Mid,0.47,North Angelahaven,54,Medium,0-15
LN2572,Roberto Moreno,63988,60,0,High,0.66,Johnside,47,Medium,45+
LN2573,Timothy Cole,82222,30,0,Mid,0.35,New Kristi,36,Medium,16-30
LN2574,Christopher Vance,189169,30,1,Mid,0.34,Tylerside,23,Low Priority,16-30
LN2575,Oscar Powers,48343,0,1,Low,0.93,Judithmouth,56,Medium,0-15
LN2576,Amber Flores,456522,60,0,Mid,0.37,Vargasbury,24,Low Priority,45+
LN2577,Denise Hernandez,469049,90,1,Mid,0.58,Donaldborough,11,Low Priority,45+
LN2578,Jasmine Bailey,467760,120,0,Low,0.64,Bethberg,6,Low Priority,45+
LN2579,Jennifer Hurst,424888,60,0,Low,0.65,Chadland,30,Low Priority,45+
LN2580,Theresa Hampton,409913,60,0,Mid,0.83,North Victorville,48,Medium,45+
LN2581,Lisa Mueller,355087,45,0,Low,0.84,North Dustin,46,Medium,31-45
LN2582,Joseph Bridges,324647,0,1,Mid,0.91,Port Jason,64,High Priority,0-15
LN2583,April Dougherty,435333,0,2,Low,0.48,Kaylatown,22,Low Priority,0-15
LN2584,Ronald Willis,107238,45,0,High,0.93,Mcculloughberg,66,High Priority,31-45
LN2585,Ronnie Taylor,410166,0,0,Low,0.73,East Johnberg,58,Medium,0-15
LN2586,Joel Davis,335594,0,0,Low,0.68,West Virginiaville,56,Medium,0-15
LN2587,Jennifer Cook,44142,0,0,Low,0.93,West Masonton,68,High Priority,0-15
LN2588,Denise Clark,52535,60,0,Mid,0.54,Rosariochester,33,Low Priority,45+
LN2589,Candace Ponce,281674,0,0,Low,0.68,Port Jamesfurt,56,Medium,0-15
LN2590,John Mckinney,247870,5,0,Mid,0.42,Port Zachary,49,Medium,0-15
LN2591,Barbara Fox,99064,5,1,High,0.38,North Michael,43,Medium,0-15
LN2592,Carrie Allen,331921,30,1,Low,0.64,Benjaminborough,30,Low Priority,16-30
LN2593,Cory Fischer,417518,0,1,High,0.94,Thomashaven,73,High Priority,0-15
LN2594,Peter Johnson,132945,60,1,Low,0.48,Mikeport,10,Low Priority,45+
LN2595,Michael Wood,361559,0,1,Mid,0.48,Dukestad,42,Medium,0-15
LN2596,Alexander Valenzuela,474725,45,0,Low,0.82,North Steven,45,Medium,31-45
LN2597,Matthew Gonzalez,295236,0,0,Mid,0.55,Ortizhaven,58,Medium,0-15
LN2598,Carolyn Thomas,163684,0,0,Low,0.32,West Meagan,38,Medium,0-15
LN2599,Tracey Evans,348393,60,0,Low,0.83,Markshire,40,Medium,45+
LN2600,Bryan Stewart,263950,30,0,Low,0.92,North Sarahport,56,Medium,16-30
LN2601,Stephen Arnold,149380,0,0,Mid,0.5,Steventon,55,Medium,0-15
LN2602,David James,281550,15,0,High,0.68,Maciasmouth,66,High Priority,0-15
LN2603,Jennifer Cox,207840,15,0,High,0.41,Kristyside,52,Medium,0-15
LN2604,Marcus Holmes,196443,5,3,High,0.74,Tinamouth,37,Medium,0-15
LN2605,Jack Hood,357261,0,2,Low,0.94,South Cynthiahaven,45,Medium,0-15
LN2606,Raymond Brown,485538,30,0,Mid,0.41,Frankport,38,Medium,16-30
LN2607,Leslie Sanchez,348873,15,0,Low,0.35,West Brittney,34,Low Priority,0-15
LN2608,Justin Martinez,413852,90,1,Low,0.52,East Charles,0,Low Priority,45+
LN2609,Jillian Sullivan,397544,0,0,Mid,0.79,Stewartstad,70,High Priority,0-15
LN2610,Molly Hubbard,93309,45,1,Mid,0.47,Martinport,24,Low Priority,31-45
LN2611,Bethany Price,357931,15,0,High,0.96,Harrismouth,80,High Priority,0-15
LN2612,Regina Morton,279252,0,3,Mid,0.95,East Michelle,42,Medium,0-15
LN2613,Ronald Stewart,485715,30,0,High,0.58,West Katherinemouth,55,Medium,16-30
LN2614,Cassandra Cummings,87381,5,0,Low,0.39,South Amy,40,Medium,0-15
LN2615,David Hall,283653,15,1,High,0.53,Dennishaven,46,Medium,0-15
LN2616,Gary Novak,390288,0,0,High,0.35,Jimmyborough,56,Medium,0-15
LN2617,Cameron Moran,351922,120,2,Low,0.91,Phillipberg,0,Low Priority,45+
LN2618,Steven Johnson,131095,0,1,Low,0.44,Port Debraton,32,Low Priority,0-15
LN2619,Julian Ali,185029,0,2,Mid,0.37,East Lorraineton,24,Low Priority,0-15
LN2620,James Aguirre,460698,30,1,Low,0.72,Cindyborough,34,Low Priority,16-30
LN2621,Chelsea Williams,496984,0,0,Low,0.48,Larrytown,46,Medium,0-15
LN2622,Terri Hudson,384550,0,0,Low,0.99,North Melindamouth,72,High Priority,0-15
LN2623,Billy Arnold,254241,30,0,Low,0.98,Williamschester,59,Medium,16-30
LN2624,Timothy Miller,37824,5,1,Low,0.43,East Jennifer,30,Low Priority,0-15
LN2625,Alicia Stewart,244749,15,0,Low,0.41,West Joseph,36,Medium,0-15
LN2626,Monica Nelson,81562,0,1,Low,0.74,North Shaun,47,Medium,0-15
LN2627,Amanda Clark,156971,15,0,Low,0.45,East Laura,38,Medium,0-15
LN2628,Rebecca Zuniga,258755,15,0,Low,0.36,East Marissamouth,34,Low Priority,0-15
LN2629,Lori Chapman,288227,5,0,High,0.64,Ryanview,68,High Priority,0-15
LN2630,Andrea Edwards,324465,60,0,Low,0.38,North Sara,17,Low Priority,45+
LN2631,Michael Nelson,205151,0,1,Low,0.59,Estesbury,40,Medium,0-15
LN2632,Aaron Harrison,283218,15,0,Mid,0.34,Port Kevin,41,Medium,0-15
LN2633,Jason Figueroa,258569,30,0,Mid,0.44,Allenton,40,Medium,16-30
LN2634,Danielle Simmons,212990,45,1,Mid,0.9,East Mark,45,Medium,31-45
LN2635,Heidi Larson,331896,0,0,Mid,0.35,Josephburgh,48,Medium,0-15
LN2636,Denise Blair,222509,45,3,Mid,0.89,Nathanport,20,Low Priority,31-45
LN2637,Tracy Klein,486152,0,1,Low,0.68,Stephanieland,44,Medium,0-15
LN2638,Corey Arnold,81480,15,1,Mid,0.37,Port James,30,Low Priority,0-15
LN2639,Kelly Johns,333078,30,0,Low,0.48,Richardsonfort,34,Low Priority,16-30
LN2640,Natasha Hunter,384464,45,1,Low,0.93,Port Conniemouth,38,Medium,31-45
LN2641,Denise Williams,261504,5,1,Mid,0.73,New Ryan,52,Medium,0-15
LN2642,Curtis Collins,177088,0,0,Low,0.31,South Alejandro,38,Medium,0-15
LN2643,Paul Miller,232079,5,0,Mid,0.31,Carterfort,44,Medium,0-15
LN2644,Lauren Mclaughlin,414718,0,0,Low,0.81,Molinafurt,62,High Priority,0-15
LN2645,Anna Jones,40946,15,0,Mid,0.59,Jeremiahberg,54,Medium,0-15
LN2646,Mark Smith,305815,15,1,Low,0.58,Holdenchester,33,Low Priority,0-15
LN2647,Yvonne Price,259292,0,0,Low,0.72,New Aliciabury,58,Medium,0-15
LN2648,Melissa Ramirez,363136,60,0,Mid,0.68,Schmidtfurt,40,Medium,45+
LN2649,Regina Gross,53697,90,0,Mid,0.46,Daniellehaven,17,Low Priority,45+
LN2650,James Parsons,293280,5,0,Mid,0.95,North Robinmouth,76,High Priority,0-15
LN2651,Lisa Munoz,79155,0,0,High,0.84,Contrerasshire,80,High Priority,0-15
LN2652,Julie Smith,141937,45,0,Low,0.85,Brittanystad,46,Medium,31-45
LN2653,Mark Powers,481442,5,1,Mid,0.97,Martinezhaven,64,High Priority,0-15
LN2654,Denise Collins,277777,5,1,Mid,0.68,Erikview,50,Medium,0-15
LN2655,Christopher Hunter,459948,5,0,Low,0.89,Kevinborough,64,High Priority,0-15
LN2656,Matthew Roberts PhD,336309,15,1,Mid,0.85,Tonyaborough,54,Medium,0-15
LN2657,Samantha Ray,120819,45,1,Low,0.91,Port Craigstad,38,Medium,31-45
LN2658,Randy Hayes,253746,15,3,Low,0.33,Lake Jenniferton,0,Low Priority,0-15
LN2659,Renee Brooks,122488,0,1,Mid,0.96,South Brandonmouth,66,High Priority,0-15
LN2660,Shelly White,417751,30,0,Mid,0.61,Port Yvonnemouth,48,Medium,16-30
LN2661,Karen Clay,164352,15,0,Mid,0.88,West Austinton,68,High Priority,0-15
LN2662,Jeremy White,47757,30,0,Mid,0.65,Jamesshire,50,Medium,16-30
LN2663,Melissa Garcia,262955,5,1,Low,0.81,Robinsonville,48,Medium,0-15
LN2664,Joseph Webster,302081,5,0,Low,0.82,Meganland,61,High Priority,0-15
LN2665,Jacob Davis,251615,5,0,High,0.64,Novaktown,68,High Priority,0-15
LN2666,Sean Salas,350810,30,1,Low,0.3,Millshaven,13,Low Priority,16-30
LN2667,Karla Kennedy,200680,30,0,Low,0.46,Powellhaven,33,Low Priority,16-30
LN2668,Daniel White,197788,15,0,Low,0.89,Jenniferton,60,High Priority,0-15
LN2669,Colleen Rice,274394,60,3,High,0.87,Hartburgh,22,Low Priority,45+
LN2670,Sarah Elliott,184999,0,3,Low,0.77,North Valerie,24,Low Priority,0-15
LN2671,Matthew Thompson,220017,45,0,High,0.89,Paulafurt,64,High Priority,31-45
LN2672,Daniel Gray,475910,0,1,Low,0.45,South Amyfort,32,Low Priority,0-15
LN2673,Don Herrera,327946,0,2,High,0.63,Dorseyfurt,46,Medium,0-15
LN2674,Robert Barrett,89519,5,0,Mid,0.98,Greeneborough,77,High Priority,0-15
LN2675,Mary Lane,214904,0,1,Low,0.81,Cobbborough,50,Medium,0-15
LN2676,Jessica Schmidt,49048,30,0,Low,0.58,Nguyenshire,39,Medium,16-30
LN2677,Brett Roberts,31292,45,0,Mid,0.53,Mariachester,38,Medium,31-45
LN2678,Colin Johnson,349794,45,2,High,0.37,North Benjaminhaven,14,Low Priority,31-45
LN2679,Madeline Valdez,385500,0,0,Mid,0.53,Kaylaborough,56,Medium,0-15
LN2680,Andrew Lopez,304257,5,0,Mid,0.75,Bakerchester,66,High Priority,0-15
LN2681,Kelly Schmitt,84373,0,0,Mid,0.35,Gillespieton,48,Medium,0-15
LN2682,John Young,401050,0,1,Mid,0.83,Kathrynshire,60,High Priority,0-15
LN2683,Jesse Kelley,91939,0,1,Low,0.89,East Paulaland,54,Medium,0-15
LN2684,Jose Lynch MD,39159,45,0,Low,0.77,Natalieside,42,Medium,31-45
LN2685,Vanessa Sullivan,337330,30,1,High,0.54,Elliottbury,41,Medium,16-30
LN2686,Cory Berger,236351,15,2,Mid,0.66,Rileyside,33,Low Priority,0-15
LN2687,Kelly Bradley,302121,30,3,Low,0.34,Emilyside,0,Low Priority,16-30
LN2688,Ryan Wilson,236194,0,0,Mid,0.82,West Jenniferborough,71,High Priority,0-15
LN2689,Michael Ortiz,438333,45,1,Low,0.51,Lake Colleen,18,Low Priority,31-45
LN2690,Priscilla Romero,332768,15,1,Low,0.92,East Christine,50,Medium,0-15
LN2691,Julie Perez,368302,0,0,High,0.93,West Jeffrey,84,High Priority,0-15
LN2692,Jennifer Hernandez,24576,0,3,Mid,0.75,East Steventon,32,Low Priority,0-15
LN2693,Jesus Ross,299309,30,1,Low,0.3,South Lisaport,13,Low Priority,16-30
LN2694,Stephanie Roberts,136189,15,1,Low,0.56,Raymondtown,32,Low Priority,0-15
LN2695,Robyn Caldwell,62299,0,0,Low,0.4,Lake Derekbury,42,Medium,0-15
LN2696,Samuel Hernandez,311909,60,0,High,0.69,Ambermouth,48,Medium,45+
LN2697,Rachel Ray,220722,0,0,Mid,0.95,Michaelview,78,High Priority,0-15
LN2698,Jacqueline Hall,447557,0,0,High,0.68,South Rhonda,72,High Priority,0-15
LN2699,Jessica Copeland,363125,0,0,High,0.36,Port Daniel,56,Medium,0-15
LN2700,Kristen Irwin,280933,15,0,Mid,0.71,New Angela,60,High Priority,0-15
LN2701,Michelle Powell,192055,30,0,Mid,0.51,South Stephenside,44,Medium,16-30
LN2702,Theresa Macdonald,71999,5,0,Low,0.31,Chenmouth,36,Medium,0-15
LN2703,Christian Whitney,160073,30,0,Mid,0.39,North Patriciamouth,38,Medium,16-30
LN2704,Chelsea Williams,292859,15,0,Mid,0.97,East Michaelchester,72,High Priority,0-15
LN2705,Holly Duke,57905,60,0,Mid,0.36,Sethshire,24,Low Priority,45+
LN2706,James Johnson,267414,90,2,High,0.67,Adamsmouth,12,Low Priority,45+
LN2707,Samuel Snow,402869,5,0,Mid,0.65,Michelleland,60,High Priority,0-15
LN2708,Elizabeth Jones,129084,60,0,High,0.46,Jenniferfurt,37,Medium,45+
LN2709,Aaron Mullins,40169,5,1,High,0.66,South Shannontown,57,Medium,0-15
LN2710,Nicholas Davis,266337,30,0,Mid,0.5,Port Traci,43,Medium,16-30
LN2711,Joshua Howe,248870,15,0,High,0.32,Jonathanview,48,Medium,0-15
LN2712,Katherine Gillespie,37152,5,0,High,0.72,Lake Courtney,72,High Priority,0-15
LN2713,Christopher Stanley,365395,0,0,High,0.78,Lake Keith,77,High Priority,0-15
LN2714,Brian Boyd,256502,0,0,Low,0.99,Karenchester,72,High Priority,0-15
LN2715,Raymond Martin,153964,5,0,High,0.47,Melodyview,60,High Priority,0-15
LN2716,James Fisher,486961,0,0,Low,0.34,Hopkinston,39,Medium,0-15
LN2717,Jeremy Oneal,25947,15,0,Low,0.71,Peterborough,52,Medium,0-15
LN2718,Victoria Riggs,471457,90,2,Mid,0.55,West Pamelabury,0,Low Priority,45+
LN2719,Yvonne Richardson,206256,15,1,Mid,0.9,New Kennethtown,57,Medium,0-15
LN2720,David Burgess,95851,90,0,Mid,0.37,Jeffersonfurt,12,Low Priority,45+
LN2721,Amber Reynolds,147135,0,1,Low,0.67,Lake Kelly,44,Medium,0-15
LN2722,Kerry Williams,76494,15,1,Mid,0.57,Jenniferview,40,Medium,0-15
LN2723,Michael Williams,365805,5,0,Mid,0.39,South Mistyburgh,48,Medium,0-15
LN2724,Christina Washington,286167,45,1,High,0.65,East Alejandra,40,Medium,31-45
LN2725,Bruce Hernandez,249766,60,0,Mid,0.48,East Shannonport,30,Low Priority,45+
LN2726,Dr. Alan Dennis,39515,0,0,Mid,0.59,South Jasonburgh,60,High Priority,0-15
LN2727,Mrs. Amanda Taylor,129388,30,2,Mid,0.5,New Sarahshire,19,Low Priority,16-30
LN2728,Michael Joseph,495881,0,1,Low,0.98,Lake Haleyview,59,Medium,0-15
LN2729,Jennifer Rodriguez,27025,5,0,Low,0.89,Reidfurt,64,High Priority,0-15
LN2730,Anna Jacobs,71690,30,0,Mid,0.91,South Barryside,64,High Priority,16-30
LN2731,Ruth Michael,305916,30,0,Mid,0.33,Heatherfort,34,Low Priority,16-30
LN2732,Stephanie Burke,417477,30,0,Mid,0.69,New Julieborough,52,Medium,16-30
LN2733,Danielle Nolan,92908,45,0,Low,0.52,Onealside,30,Low Priority,31-45
LN2734,Christina Short,57743,15,1,Low,0.35,Richardfort,22,Low Priority,0-15
LN2735,Jason Luna,107212,15,1,Mid,0.64,East Timothyville,44,Medium,0-15
LN2736,Luke Harris,42414,5,0,Low,0.85,Kennethborough,62,High Priority,0-15
LN2737,Rebecca Perry,383478,45,0,High,0.39,Sandystad,40,Medium,31-45
LN2738,Ms. Audrey Rasmussen MD,226232,45,0,High,0.77,New Tracyshire,58,Medium,31-45
LN2739,Nicholas Campbell,104106,15,0,Low,0.47,Lake Janiceport,40,Medium,0-15
LN2740,Joyce Harrell,196540,5,0,Mid,0.38,Tracyland,47,Medium,0-15
LN2741,Jason Wood,394598,30,0,Low,0.96,Lake Lorraineport,58,Medium,16-30
LN2742,Alyssa Tanner,218691,30,0,Mid,0.37,Scottmouth,36,Medium,16-30
LN2743,Linda Hill,471027,45,1,Mid,0.54,Bryanstad,27,Low Priority,31-45
LN2744,Daniel Gross,266661,5,0,Low,1.0,East Christinaberg,70,High Priority,0-15
LN2745,Colleen Carr,228590,15,0,Mid,0.93,Palmerfurt,70,High Priority,0-15
LN2746,Jennifer Perry,457680,0,2,High,0.99,North Johnnymouth,64,High Priority,0-15
LN2747,Jacob Bowers,401897,90,0,High,0.34,Mooneyshire,19,Low Priority,45+
LN2748,Sara Davis,486382,30,1,High,0.94,North Elizabethbury,61,High Priority,16-30
LN2749,Erica Henry,220798,45,0,Low,0.92,Lake Michaelmouth,50,Medium,31-45
LN2750,Erica Bryant,82999,0,0,Mid,0.32,Smithside,46,Medium,0-15
LN2751,Kathryn Mathews,442397,0,0,High,0.99,Clarkton,88,High Priority,0-15
LN2752,Adam Thomas,383634,0,0,Low,0.94,Grosston,69,High Priority,0-15
LN2753,Patricia Moore,397392,60,1,Mid,0.8,Brownfurt,34,Low Priority,45+
LN2754,Julie White,116382,30,1,Mid,0.52,Samanthaberg,32,Low Priority,16-30
LN2755,April Martinez,114527,45,1,Mid,0.85,Bakerfurt,42,Medium,31-45
LN2756,Emily Clark,103038,30,0,Low,0.52,Rachaelview,36,Medium,16-30
LN2757,Steven Jones,470472,90,1,Low,0.5,East Maryshire,0,Low Priority,45+
LN2758,Stephen Kelley,477201,0,1,Mid,0.37,West Larry,36,Medium,0-15
LN2759,Kirsten Gardner,393913,0,0,Low,0.87,West Kristin,66,High Priority,0-15
LN2760,Victoria Lee,280609,30,0,High,0.61,South Kim,56,Medium,16-30
LN2761,Haley Fields,433324,5,0,Mid,0.51,Vanessahaven,54,Medium,0-15
LN2762,Mr. Christopher Gray,194981,30,0,High,0.65,North Joshuamouth,58,Medium,16-30
LN2763,Bradley Lang,70818,5,0,Mid,0.82,Laneborough,69,High Priority,0-15
LN2764,Joel Kelly,304833,45,0,Mid,0.86,Port William,55,Medium,31-45
LN2765,Scott Fisher,380447,30,0,Mid,0.91,West Daniel,64,High Priority,16-30
LN2766,Lance Garcia,241716,0,0,High,0.54,Coffeymouth,65,High Priority,0-15
LN2767,Kristin Wilson,118315,0,0,High,0.92,South Teresaside,84,High Priority,0-15
LN2768,Emily Foster,412690,15,0,Mid,0.32,Kaufmanmouth,40,Medium,0-15
LN2769,David Webb,361447,30,0,Low,0.79,North Margaret,50,Medium,16-30
LN2770,Cassandra Maddox,95582,30,1,Low,0.54,East Brooke,25,Low Priority,16-30
LN2771,Stephen Morris,488163,30,0,High,0.39,Nicholastown,46,Medium,16-30
LN2772,Scott Hunt,216221,5,2,Low,0.31,West Rachel,12,Low Priority,0-15
LN2773,Edwin Diaz,226598,5,0,Mid,0.6,Kellyshire,58,Medium,0-15
LN2774,Brittany Smith,243009,30,0,Low,0.5,Kimberlyfurt,35,Medium,16-30
LN2775,John Jacobson,475353,30,0,Low,0.64,New Madisonhaven,42,Medium,16-30
LN2776,John Wells,283894,5,1,Mid,0.93,Webbmouth,62,High Priority,0-15
LN2777,Sarah Chavez,310595,30,3,Mid,0.34,New Michael,0,Low Priority,16-30
LN2778,Randy Harris,406115,0,0,Low,0.69,Phillipsmouth,56,Medium,0-15
LN2779,John Barr,409529,15,2,Low,0.43,East Wyatt,14,Low Priority,0-15
LN2780,Rhonda Mcguire,368413,0,0,High,0.83,North Monica,80,High Priority,0-15
LN2781,Kathleen Watkins,224120,0,1,Mid,0.44,Lake Rachelport,40,Medium,0-15
LN2782,Tara Banks,352793,0,1,Mid,0.39,West Teresaton,38,Medium,0-15
LN2783,Gabriela Williams,475605,90,1,Mid,0.5,New Nicholas,7,Low Priority,45+
LN2784,Kyle Stewart,122566,5,1,Mid,0.86,Kevinfort,59,Medium,0-15
LN2785,Connor Norris,375734,30,0,Mid,0.5,Port Christopherburgh,43,Medium,16-30
LN2786,Ronald Nielsen,299965,0,2,High,0.46,Port Anthony,37,Medium,0-15
LN2787,Katherine Rhodes DVM,241576,15,0,Mid,0.85,North Julia,66,High Priority,0-15
LN2788,Michelle Beltran,274084,5,1,Mid,0.58,Michaelburgh,45,Medium,0-15
LN2789,Michelle Nelson,41711,0,1,Mid,0.56,Port Markfort,46,Medium,0-15
LN2790,Aaron Hall,78480,30,0,Low,0.85,Lake Melvin,52,Medium,16-30
LN2791,Brian Richards,340878,0,0,High,0.37,South Carrie,56,Medium,0-15
LN2792,William Baker,138319,0,1,Mid,0.91,Joseside,64,High Priority,0-15
LN2793,Karen Woodard,434277,5,1,High,0.39,Newmanland,44,Medium,0-15
LN2794,Aaron Griffith,440958,30,2,Low,0.31,New Monicaton,2,Low Priority,16-30
LN2795,Kristi Butler,194942,30,0,Low,0.87,Sharonport,54,Medium,16-30
LN2796,Nathaniel Gutierrez,322865,0,0,Mid,0.94,Port Tabithabury,77,High Priority,0-15
LN2797,John Campbell,409760,0,1,Low,0.37,Connieview,28,Low Priority,0-15
LN2798,Adam Payne,339158,0,0,Low,0.54,Schwartzhaven,49,Medium,0-15
LN2799,Timothy Thomas,103211,0,0,High,0.66,Moorefort,71,High Priority,0-15
LN2800,Kathleen Kelly,329257,0,0,Mid,0.38,Jayview,49,Medium,0-15
LN2801,Jennifer Park,111865,5,0,Mid,0.5,West Katherineside,53,Medium,0-15
LN2802,Nicole Hill,240375,15,1,Low,0.95,New Dennistown,52,Medium,0-15
LN2803,Taylor Brown,365252,5,1,Low,0.39,New Karentown,28,Low Priority,0-15
LN2804,Stephanie Robles,298846,15,2,High,0.99,Tonyfurt,58,Medium,0-15
LN2805,Scott Parker,166511,0,0,Low,0.65,Lake Michaeltown,54,Medium,0-15
LN2806,Elizabeth Rivas,389775,30,3,Mid,0.95,Ryanfurt,30,Low Priority,16-30
LN2807,Adam Hamilton,473116,0,0,High,0.54,East Breannafort,65,High Priority,0-15
LN2808,Bryan Hahn,225538,15,3,Mid,0.6,Timothyland,18,Low Priority,0-15
LN2809,Raymond Smith,492243,0,0,Mid,0.71,West Deborah,66,High Priority,0-15
LN2810,Jacob White,88447,15,1,Mid,0.74,Martineztown,49,Medium,0-15
LN2811,Raymond Dunlap,321841,0,0,Mid,0.81,West Tinafort,70,High Priority,0-15
LN2812,Anthony Riddle,82781,5,1,Low,0.71,Robertview,44,Medium,0-15
LN2813,Danielle Weaver,45378,45,2,High,0.31,Kristinview,12,Low Priority,31-45
LN2814,Lisa Lynn,280339,0,3,Low,0.43,Terrellside,8,Low Priority,0-15
LN2815,Bryan Gilmore,111782,30,1,Low,0.43,North Kevin,20,Low Priority,16-30
LN2816,Annette Acosta,461913,60,0,Low,0.72,Port Lorifort,34,Low Priority,45+
LN2817,Melissa King,301035,5,1,Mid,0.54,East Daniel,43,Medium,0-15
LN2818,Jared Vasquez,244589,15,0,High,0.75,South Ryan,70,High Priority,0-15
LN2819,Courtney Williams,421737,15,0,Low,0.32,South Jamie,32,Low Priority,0-15
LN2820,Roger Perkins,483788,0,0,Mid,0.87,Lake Vickie,74,High Priority,0-15
LN2821,Terri Harper,429074,45,0,Low,0.35,Walkerside,22,Low Priority,31-45
LN2822,John Richards,91934,5,0,Mid,0.37,Hillton,46,Medium,0-15
LN2823,Alice Hunt,20036,45,1,Mid,0.75,Riveramouth,38,Medium,31-45
LN2824,Charles Lin,93601,0,0,Mid,0.66,West Williamside,63,High Priority,0-15
LN2825,Nicholas Brooks,141173,0,0,Low,0.43,Daytown,44,Medium,0-15
LN2826,Kayla Carpenter,455986,45,1,Mid,0.99,East Tracy,50,Medium,31-45
LN2827,Frank Soto,294073,0,1,Low,0.51,Amymouth,36,Medium,0-15
LN2828,David Davis,229496,30,2,Mid,0.39,Zunigaland,14,Low Priority,16-30
LN2829,Damon Cooper,253853,5,0,Mid,0.45,Port Samuelville,50,Medium,0-15
LN2830,Kristen Harper,179156,0,2,High,0.63,New Albertstad,46,Medium,0-15
LN2831,Calvin Grant,473181,0,0,Low,0.7,Kennedymouth,57,Medium,0-15
LN2832,Jessica Gutierrez,385244,15,2,Mid,0.62,Lake Carol,31,Low Priority,0-15
LN2833,Donna Stanley,181848,15,0,Low,0.32,Lake Jasmineton,32,Low Priority,0-15
LN2834,Julie Ramirez,434425,90,1,High,0.32,South Sarahville,6,Low Priority,45+
LN2835,Maria Anderson,389478,0,0,High,0.88,East Alicia,82,High Priority,0-15
LN2836,Courtney Krueger,363625,15,0,Low,0.5,Davidmouth,41,Medium,0-15
LN2837,Lisa Barnes,437972,15,0,High,0.89,Gomezchester,76,High Priority,0-15
LN2838,Richard Price,345007,0,0,Mid,0.83,East Kari,72,High Priority,0-15
LN2839,Karen Williams,306885,90,2,Mid,0.34,Port Johnnyburgh,0,Low Priority,45+
LN2840,John Price II,477948,5,0,Mid,0.71,Markchester,64,High Priority,0-15
LN2841,Kevin Norman,327357,0,0,Mid,0.41,Allenfurt,50,Medium,0-15
LN2842,Ryan Logan,489234,15,0,Mid,0.9,Kyleland,69,High Priority,0-15
LN2843,Matthew Henderson,41213,15,1,Mid,0.5,North James,37,Medium,0-15
LN2844,Cassidy Holt,168843,0,1,Low,0.97,Port Ricardoport,58,Medium,0-15
LN2845,Colton Rocha,391427,0,0,Mid,0.55,Tamarafort,58,Medium,0-15
LN2846,Nicholas Cross,308988,60,3,Mid,0.95,Tanyastad,18,Low Priority,45+
LN2847,Robert Juarez,367692,45,0,High,0.9,South Nicole,65,High Priority,31-45
